"target_code","target_name","track","track_label","horizon","forecast_number","origin_date","seed","selection_source","n_selected","max_runs","feature"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",38,100,"USGOOD_L3"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",38,100,"USTPU_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",38,100,"USTRADE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",38,100,"USWTRADE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",38,100,"VIXCLSx_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"AMDMNOx_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"CLAIMSx_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"COMPAPFFx_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"COMPAPFFx_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"COMPAPFFx_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"COMPAPFFx_L3"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"DMANEMP_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"DMANEMP_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"DMANEMP_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"DMANEMP_L3"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"HWI_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"HWIURATIO_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"IPDMAT_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"MANEMP_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"MANEMP_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"PAYEMS_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"PAYEMS_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"PAYEMS_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"PC1_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"PC1_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"PC1_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"PC1_L3"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"SRVPRD_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"SRVPRD_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"SRVPRD_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"TB3MS_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"TB6MS_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"UEMPLT5_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"UMCSENTx_L0"
